Timestamp,Numero Timestamp,Indice,Media (°C),Mediana (°C),95° Perc. (°C),99° Perc. (°C),Massimo (°C),Soglia (°C),Media > Soglia,Mediana > Soglia,95° Perc. > Soglia,99° Perc. > Soglia,Massimo > Soglia,Data,Heat Wave
2017-08-05T14:00:00.000000000,20265,Lethal Heat Stress Index,25.168750762939453,26.78933334350586,29.414556312561036,30.039977493286134,30.905231475830078,27.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T14:00:00.000000000,20265,UTCI,36.31121063232422,39.155975341796875,45.086071205139156,46.05579372406006,47.6585578918457,46.0,no,no,no,si,si,2017-08-05,heat wave
2017-08-05T14:00:00.000000000,20265,WBGT,25.323646545410156,27.256410598754883,30.431393432617188,31.09010196685791,32.07038879394531,30.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T15:00:00.000000000,20266,Heat Index,35.560237884521484,37.246559143066406,44.3541425704956,45.45923961639404,47.204402923583984,40.6,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T15:00:00.000000000,20266,Humidex,37.73015594482422,40.995384216308594,47.493615531921385,48.54614051818848,50.145835876464844,45.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T15:00:00.000000000,20266,Lethal Heat Stress Index,24.938980102539062,26.54615020751953,29.26789379119873,29.752099113464354,30.40386962890625,27.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T15:00:00.000000000,20266,UTCI,36.07976531982422,38.962581634521484,45.149538612365724,45.924007987976076,47.14511489868164,46.0,no,no,no,no,si,2017-08-05,heat wave
2017-08-05T15:00:00.000000000,20266,WBGT,25.12055015563965,27.0568904876709,30.396123027801515,30.930142250061035,31.73728370666504,30.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T16:00:00.000000000,20267,Heat Index,34.83723831176758,36.400917053222656,43.556761741638184,44.57078247070312,45.64020538330078,40.6,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T16:00:00.000000000,20267,Humidex,36.703216552734375,40.066978454589844,46.76207656860352,47.71197532653809,48.710365295410156,45.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T16:00:00.000000000,20267,Lethal Heat Stress Index,24.420063018798828,26.11823081970215,28.96067199707031,29.391913108825683,29.91608238220215,27.0,no,no,si,si,si,2017-08-05,heat wave
2017-08-05T16:00:00.000000000,20267,UTCI,35.21042251586914,38.262908935546875,44.685673522949216,45.26406288146973,46.11342239379883,46.0,no,no,no,no,si,2017-08-05,heat wave
2017-08-05T16:00:00.000000000,20267,WBGT,24.550010681152344,26.55630111694336,30.028414916992187,30.519012031555175,31.032493591308594,30.0,no,no,si,si,si,2017-08-05,heat wave
2019-06-27T13:00:00.000000000,21134,Heat Index,36.10124588012695,38.16643524169922,43.56172122955322,44.4367822265625,48.085601806640625,40.6,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T13:00:00.000000000,21134,Humidex,38.2913703918457,41.682518005371094,46.641977310180664,47.48941600799561,48.82538604736328,45.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T13:00:00.000000000,21134,Lethal Heat Stress Index,24.87318992614746,26.863567352294922,28.529840087890626,29.123161640167236,30.34972381591797,27.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T13:00:00.000000000,21134,UTCI,37.548763275146484,39.799537658691406,45.358117675781244,45.96646522521973,47.128517150878906,46.0,no,no,no,no,si,2019-06-27,caso isolato
2019-06-27T13:00:00.000000000,21134,WBGT,25.33715057373047,27.386375427246094,29.90519428253174,30.346503620147708,31.03439712524414,30.0,no,no,no,si,si,2019-06-27,caso isolato
2019-06-27T14:00:00.000000000,21135,Heat Index,36.30846405029297,38.47416687011719,43.95410232543945,44.66152782440186,51.24491882324219,40.6,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T14:00:00.000000000,21135,Humidex,38.36427307128906,41.78697204589844,46.975236892700195,47.681827812194825,49.17442321777344,45.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T14:00:00.000000000,21135,Lethal Heat Stress Index,24.697202682495117,26.570241928100586,28.39028091430664,28.95272672653198,30.226701736450195,27.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T14:00:00.000000000,21135,UTCI,37.98704147338867,40.42716598510742,46.25836715698242,46.81409370422364,47.7567138671875,46.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T14:00:00.000000000,21135,WBGT,25.33079719543457,27.4173641204834,30.0167649269104,30.410861873626708,31.17684555053711,30.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T15:00:00.000000000,21136,Heat Index,36.11899948120117,38.305450439453125,43.74833526611328,44.49226318359375,50.75050735473633,40.6,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T15:00:00.000000000,21136,Humidex,38.00687026977539,41.40394592285156,46.73530445098877,47.49872581481934,48.56231689453125,45.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T15:00:00.000000000,21136,Lethal Heat Stress Index,24.35578155517578,26.06914520263672,28.131704425811765,28.734118576049806,29.837860107421875,27.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T15:00:00.000000000,21136,UTCI,37.9818000793457,40.56480407714844,46.64317436218261,47.18655490875244,47.964385986328125,46.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T15:00:00.000000000,21136,WBGT,25.086660385131836,27.17293930053711,29.857612323760986,30.26383117675781,30.862733840942383,30.0,no,no,no,si,si,2019-06-27,caso isolato
2019-06-27T16:00:00.000000000,21137,Heat Index,35.63912582397461,37.57291793823242,43.22034912109375,43.88718322753906,48.90475082397461,40.6,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T16:00:00.000000000,21137,Humidex,37.41264343261719,40.79066467285156,46.19067306518554,46.89111461639404,47.80073165893555,45.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T16:00:00.000000000,21137,Lethal Heat Stress Index,24.082870483398438,25.598852157592773,27.95563840866089,28.4840468788147,29.443201065063477,27.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T16:00:00.000000000,21137,UTCI,37.42744445800781,39.825340270996094,46.40931720733642,46.892356376647946,47.8474006652832,46.0,no,no,si,si,si,2019-06-27,caso isolato
2019-06-27T16:00:00.000000000,21137,WBGT,24.75804328918457,26.82394027709961,29.575460147857665,29.976355018615724,30.435771942138672,30.0,no,no,no,no,si,2019-06-27,caso isolato
2019-06-28T14:00:00.000000000,21141,Heat Index,34.66416549682617,36.14362335205078,43.11910629272461,44.04824287414551,46.839176177978516,40.6,no,no,si,si,si,2019-06-28,caso isolato
2019-06-28T14:00:00.000000000,21141,Humidex,36.59009552001953,39.7611198425293,46.242680358886716,47.16587173461914,49.196922302246094,45.0,no,no,si,si,si,2019-06-28,caso isolato
2019-06-28T14:00:00.000000000,21141,Lethal Heat Stress Index,24.312437057495117,26.29860496520996,28.519244575500487,28.99237533569336,30.073204040527344,27.0,no,no,si,si,si,2019-06-28,caso isolato
2019-06-28T14:00:00.000000000,21141,UTCI,35.569156646728516,37.99903869628906,44.38959674835205,45.199002532958986,46.5246467590332,46.0,no,no,no,no,si,2019-06-28,caso isolato
2019-06-28T14:00:00.000000000,21141,WBGT,24.426910400390625,26.403602600097656,29.73652057647705,30.212756595611573,31.278884887695312,30.0,no,no,no,si,si,2019-06-28,caso isolato
2019-06-28T15:00:00.000000000,21142,Heat Index,34.3458251953125,35.543212890625,42.88029384613037,43.75165561676025,47.55096435546875,40.6,no,no,si,si,si,2019-06-28,caso isolato
2019-06-28T15:00:00.000000000,21142,Humidex,36.046409606933594,38.94597625732422,45.966730690002436,46.83711154937744,48.050621032714844,45.0,no,no,si,si,si,2019-06-28,caso isolato
2019-06-28T15:00:00.000000000,21142,Lethal Heat Stress Index,23.95317840576172,25.745162963867188,28.289441204071046,28.695091285705566,29.45024871826172,27.0,no,no,si,si,si,2019-06-28,caso isolato
2019-06-28T15:00:00.000000000,21142,UTCI,35.3345832824707,37.854373931884766,44.54518165588379,45.21829914093018,46.12577438354492,46.0,no,no,no,no,si,2019-06-28,caso isolato
2019-06-28T15:00:00.000000000,21142,WBGT,24.097537994384766,25.917125701904297,29.56976728439331,30.020222206115722,30.673805236816406,30.0,no,no,no,si,si,2019-06-28,caso isolato
2019-07-24T14:00:00.000000000,21297,Heat Index,34.52153778076172,36.22309875488281,42.498731422424314,43.21325649261475,44.45412063598633,40.6,no,no,si,si,si,2019-07-24,caso isolato
2019-07-24T14:00:00.000000000,21297,Humidex,36.352169036865234,40.02003479003906,45.55265712738037,46.247939643859866,47.494964599609375,45.0,no,no,si,si,si,2019-07-24,caso isolato
2019-07-24T14:00:00.000000000,21297,Lethal Heat Stress Index,24.253822326660156,26.410140991210938,27.89252653121948,28.206232986450196,28.670122146606445,27.0,no,no,si,si,si,2019-07-24,caso isolato
2019-07-24T14:00:00.000000000,21297,UTCI,34.90389633178711,37.959320068359375,44.501357078552246,45.13682350158692,46.18756103515625,46.0,no,no,no,no,si,2019-07-24,caso isolato
2019-07-24T14:00:00.000000000,21297,WBGT,24.360130310058594,26.542705535888672,29.311479663848875,29.66461866378784,30.32474136352539,30.0,no,no,no,no,si,2019-07-24,caso isolato
2022-06-27T13:00:00.000000000,22790,Heat Index,33.709747314453125,34.51026916503906,41.725104904174806,42.790480384826665,44.24123001098633,40.6,no,no,si,si,si,2022-06-27,caso isolato
2022-06-27T13:00:00.000000000,22790,Humidex,35.253456115722656,38.05719757080078,44.96515712738037,45.91400821685791,47.251651763916016,45.0,no,no,no,si,si,2022-06-27,caso isolato
2022-06-27T13:00:00.000000000,22790,Lethal Heat Stress Index,23.780372619628906,25.32707977294922,28.178588581085204,28.77100904464722,29.522802352905273,27.0,no,no,si,si,si,2022-06-27,caso isolato
2022-06-27T13:00:00.000000000,22790,UTCI,34.36952209472656,36.762535095214844,43.37324466705322,44.43135040283203,46.10945129394531,46.0,no,no,no,no,si,2022-06-27,caso isolato
2022-06-27T13:00:00.000000000,22790,WBGT,23.732559204101562,25.443233489990234,29.071768760681152,29.572487812042237,30.281532287597656,30.0,no,no,no,no,si,2022-06-27,caso isolato
2022-06-27T14:00:00.000000000,22791,Heat Index,33.88813018798828,34.68457794189453,42.0642728805542,43.14660278320313,44.517547607421875,40.6,no,no,si,si,si,2022-06-27,caso isolato
2022-06-27T14:00:00.000000000,22791,Humidex,35.38304138183594,38.24560546875,45.23473262786865,46.21488796234131,47.54486083984375,45.0,no,no,si,si,si,2022-06-27,caso isolato
2022-06-27T14:00:00.000000000,22791,Lethal Heat Stress Index,23.764177322387695,25.394023895263672,28.11102828979492,28.57973825454712,29.3626708984375,27.0,no,no,si,si,si,2022-06-27,caso isolato
2022-06-27T14:00:00.000000000,22791,UTCI,34.60576248168945,36.93327713012695,43.88728637695312,45.038812751770024,46.33699417114258,46.0,no,no,no,no,si,2022-06-27,caso isolato
2022-06-27T14:00:00.000000000,22791,WBGT,23.786191940307617,25.571426391601562,29.191558456420896,29.67237033843994,30.372421264648438,30.0,no,no,no,no,si,2022-06-27,caso isolato
2022-06-27T15:00:00.000000000,22792,Heat Index,33.671932220458984,34.62425231933594,41.41451168060303,42.607229957580564,46.72940444946289,40.6,no,no,si,si,si,2022-06-27,caso isolato
2022-06-27T15:00:00.000000000,22792,Humidex,34.93478012084961,38.21393966674805,44.582957077026364,45.61767509460449,47.51380157470703,45.0,no,no,no,si,si,2022-06-27,caso isolato
2022-06-27T15:00:00.000000000,22792,Lethal Heat Stress Index,23.52174949645996,25.40121841430664,27.938900852203368,28.32542230606079,29.16422462463379,27.0,no,no,si,si,si,2022-06-27,caso isolato
2022-06-27T15:00:00.000000000,22792,UTCI,34.23831558227539,36.68719482421875,43.61845817565918,44.89434898376465,46.425811767578125,46.0,no,no,no,no,si,2022-06-27,caso isolato
2022-06-27T15:00:00.000000000,22792,WBGT,23.527690887451172,25.564285278320312,28.868356132507323,29.366038227081297,30.281551361083984,30.0,no,no,no,no,si,2022-06-27,caso isolato
2022-07-22T14:00:00.000000000,22941,Heat Index,34.763710021972656,36.404640197753906,41.9820894241333,42.80254093170166,43.99603271484375,40.6,no,no,si,si,si,2022-07-22,caso isolato
2022-07-22T14:00:00.000000000,22941,Humidex,36.06953048706055,38.945960998535156,44.866166305541995,45.777910041809086,47.00925827026367,45.0,no,no,no,si,si,2022-07-22,caso isolato
2022-07-22T14:00:00.000000000,22941,Lethal Heat Stress Index,23.10186767578125,24.36172103881836,27.291286087036134,28.032482776641846,29.3382511138916,27.0,no,no,si,si,si,2022-07-22,caso isolato
2022-07-22T14:00:00.000000000,22941,UTCI,37.187644958496094,39.754722595214844,45.09321708679199,45.842526321411135,46.82538604736328,46.0,no,no,no,no,si,2022-07-22,caso isolato
2022-07-22T14:00:00.000000000,22941,WBGT,23.912067413330078,25.62537384033203,28.84109001159668,29.387416934967042,30.0389404296875,30.0,no,no,no,no,si,2022-07-22,caso isolato
2022-07-23T13:00:00.000000000,22946,Heat Index,34.60713195800781,35.777320861816406,42.17942733764648,43.29730785369873,45.83655548095703,40.6,no,no,si,si,si,2022-07-23,caso isolato
2022-07-23T13:00:00.000000000,22946,Humidex,35.81463623046875,38.811485290527344,45.26290302276611,46.570258903503415,48.957916259765625,45.0,no,no,si,si,si,2022-07-23,caso isolato
2022-07-23T13:00:00.000000000,22946,Lethal Heat Stress Index,23.52606773376465,25.07345962524414,28.422297763824464,29.311913318634033,30.32244300842285,27.0,no,no,si,si,si,2022-07-23,caso isolato
2022-07-23T13:00:00.000000000,22946,UTCI,35.744388580322266,38.19522476196289,44.572237205505374,45.30487880706787,46.23429870605469,46.0,no,no,no,no,si,2022-07-23,caso isolato
2022-07-23T13:00:00.000000000,22946,WBGT,23.90694236755371,25.69794273376465,29.167943668365478,29.947477397918703,31.178447723388672,30.0,no,no,no,no,si,2022-07-23,caso isolato
2022-07-23T14:00:00.000000000,22947,Heat Index,34.6350212097168,35.59410858154297,42.58554649353027,43.66906265258789,45.98947525024414,40.6,no,no,si,si,si,2022-07-23,caso isolato
2022-07-23T14:00:00.000000000,22947,Humidex,35.78923797607422,38.878944396972656,45.65585956573485,46.878776969909666,49.1578483581543,45.0,no,no,si,si,si,2022-07-23,caso isolato
2022-07-23T14:00:00.000000000,22947,Lethal Heat Stress Index,23.513181686401367,25.298660278320312,28.533991241455073,29.403786277770998,30.656112670898438,27.0,no,no,si,si,si,2022-07-23,caso isolato
2022-07-23T14:00:00.000000000,22947,UTCI,35.60654067993164,37.87675857543945,45.175665855407715,45.95190666198731,47.485103607177734,46.0,no,no,no,no,si,2022-07-23,caso isolato
2022-07-23T14:00:00.000000000,22947,WBGT,23.89412498474121,25.79497528076172,29.346270084381104,30.09143367767334,31.280349731445312,30.0,no,no,no,si,si,2022-07-23,caso isolato
2022-07-23T15:00:00.000000000,22948,Heat Index,33.92390441894531,34.2093620300293,42.16890201568604,43.3127967453003,45.98106384277344,40.6,no,no,si,si,si,2022-07-23,caso isolato
2022-07-23T15:00:00.000000000,22948,Humidex,35.02980041503906,37.73412322998047,45.21601219177246,46.56625370025635,49.13333511352539,45.0,no,no,si,si,si,2022-07-23,caso isolato
2022-07-23T15:00:00.000000000,22948,Lethal Heat Stress Index,23.30322265625,25.029720306396484,28.2173171043396,29.331720638275147,30.569561004638672,27.0,no,no,si,si,si,2022-07-23,caso isolato
2022-07-23T15:00:00.000000000,22948,UTCI,34.51234436035156,36.2562370300293,44.924109268188474,45.64438446044922,46.64741516113281,46.0,no,no,no,no,si,2022-07-23,caso isolato
2022-07-23T15:00:00.000000000,22948,WBGT,23.513227462768555,25.219484329223633,29.139077281951906,29.971170139312743,31.26945686340332,30.0,no,no,no,no,si,2022-07-23,caso isolato
2022-07-25T13:00:00.000000000,22958,Heat Index,35.287174224853516,36.84185028076172,43.494446945190425,44.35461967468262,46.535335540771484,40.6,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T13:00:00.000000000,22958,Humidex,37.4384880065918,40.56192398071289,46.68633594512939,47.5154256439209,49.537757873535156,45.0,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T13:00:00.000000000,22958,Lethal Heat Stress Index,24.8807430267334,26.650548934936523,28.87751703262329,29.42313356399536,30.252647399902344,27.0,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T13:00:00.000000000,22958,UTCI,35.86475372314453,38.495643615722656,44.50288619995117,45.298522567749025,46.27535629272461,46.0,no,no,no,no,si,2022-07-25,caso isolato
2022-07-25T13:00:00.000000000,22958,WBGT,24.97919273376465,26.841415405273438,29.978575229644775,30.414529075622557,31.44369888305664,30.0,no,no,no,si,si,2022-07-25,caso isolato
2022-07-25T14:00:00.000000000,22959,Heat Index,35.372459411621094,36.594696044921875,43.81947708129883,44.54984489440918,46.55967712402344,40.6,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T14:00:00.000000000,22959,Humidex,37.2733154296875,40.32341766357422,46.95893669128418,47.666646575927736,49.55443572998047,45.0,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T14:00:00.000000000,22959,Lethal Heat Stress Index,24.69301986694336,26.46047592163086,28.89900999069214,29.284754314422607,30.07355308532715,27.0,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T14:00:00.000000000,22959,UTCI,35.869239807128906,38.49262237548828,45.11263446807861,45.82232349395752,47.082847595214844,46.0,no,no,no,no,si,2022-07-25,caso isolato
2022-07-25T14:00:00.000000000,22959,WBGT,24.85483169555664,26.720048904418945,30.098619079589845,30.455813636779787,31.443668365478516,30.0,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T15:00:00.000000000,22960,Heat Index,34.93975830078125,35.314971923828125,43.636071014404294,44.39879322052002,45.839691162109375,40.6,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T15:00:00.000000000,22960,Humidex,36.35360336303711,39.038978576660156,46.753126335144046,47.48963092803955,48.883453369140625,45.0,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T15:00:00.000000000,22960,Lethal Heat Stress Index,24.220922470092773,25.759334564208984,28.784189701080322,29.124533462524415,29.728191375732422,27.0,no,no,si,si,si,2022-07-25,caso isolato
2022-07-25T15:00:00.000000000,22960,UTCI,35.050533294677734,37.35491180419922,45.05525512695313,45.7217053604126,46.688297271728516,46.0,no,no,no,no,si,2022-07-25,caso isolato
2022-07-25T15:00:00.000000000,22960,WBGT,24.320220947265625,25.999263763427734,29.979847717285157,30.36004169464111,31.100875854492188,30.0,no,no,no,si,si,2022-07-25,caso isolato
2023-07-17T15:00:00.000000000,23464,Heat Index,33.82831954956055,34.41664505004883,41.74623184204101,42.626287651062015,44.10075378417969,40.6,no,no,si,si,si,2023-07-17,heat wave
2023-07-17T15:00:00.000000000,23464,Humidex,35.14013671875,38.01991653442383,44.736755752563475,45.632275047302244,47.16594314575195,45.0,no,no,no,si,si,2023-07-17,heat wave
2023-07-17T15:00:00.000000000,23464,Lethal Heat Stress Index,23.34577178955078,24.783620834350586,27.67483606338501,28.11603048324585,29.107450485229492,27.0,no,no,si,si,si,2023-07-17,heat wave
2023-07-17T15:00:00.000000000,23464,UTCI,34.94303512573242,36.61151885986328,44.44307956695557,45.058379287719724,46.14048385620117,46.0,no,no,no,no,si,2023-07-17,heat wave
2023-07-17T15:00:00.000000000,23464,WBGT,23.572853088378906,25.402393341064453,28.850944900512694,29.354012184143066,30.17329216003418,30.0,no,no,no,no,si,2023-07-17,heat wave
2023-07-18T14:00:00.000000000,23469,Heat Index,34.72236633300781,35.523719787597656,43.214802742004395,44.048859748840336,45.77535629272461,40.6,no,no,si,si,si,2023-07-18,heat wave
2023-07-18T14:00:00.000000000,23469,Humidex,36.83778381347656,39.39385223388672,46.37569541931152,47.17553073883057,48.83514404296875,45.0,no,no,si,si,si,2023-07-18,heat wave
2023-07-18T14:00:00.000000000,23469,Lethal Heat Stress Index,24.5614013671875,25.897645950317383,28.73195962905884,29.20877088546753,30.38631248474121,27.0,no,no,si,si,si,2023-07-18,heat wave
2023-07-18T14:00:00.000000000,23469,UTCI,35.42149353027344,37.217124938964844,44.75906600952148,45.39278602600098,46.45408630371094,46.0,no,no,no,no,si,2023-07-18,heat wave
2023-07-18T14:00:00.000000000,23469,WBGT,24.626489639282227,26.185935974121094,29.806838607788087,30.215167236328124,31.102039337158203,30.0,no,no,no,si,si,2023-07-18,heat wave
2023-07-18T15:00:00.000000000,23470,Heat Index,34.66328048706055,35.12163162231445,43.59092426300049,44.495571823120116,46.35829544067383,40.6,no,no,si,si,si,2023-07-18,heat wave
2023-07-18T15:00:00.000000000,23470,Humidex,36.348731994628906,38.908775329589844,46.70096397399902,47.59358283996582,49.36301803588867,45.0,no,no,si,si,si,2023-07-18,heat wave
2023-07-18T15:00:00.000000000,23470,Lethal Heat Stress Index,24.30963706970215,25.80229949951172,28.812372493743897,29.41356924057007,30.718952178955078,27.0,no,no,si,si,si,2023-07-18,heat wave
2023-07-18T15:00:00.000000000,23470,UTCI,34.90339279174805,36.761619567871094,45.1104133605957,45.683546752929686,46.66127395629883,46.0,no,no,no,no,si,2023-07-18,heat wave
2023-07-18T15:00:00.000000000,23470,WBGT,24.332963943481445,25.921466827392578,29.954139995574952,30.428943977355956,31.337316513061523,30.0,no,no,no,si,si,2023-07-18,heat wave
2023-07-18T16:00:00.000000000,23471,Heat Index,34.039676666259766,34.4534912109375,43.19728775024414,44.12103675842285,45.65134811401367,40.6,no,no,si,si,si,2023-07-18,heat wave
2023-07-18T16:00:00.000000000,23471,Humidex,35.54045104980469,38.58184814453125,46.37408008575439,47.32589050292969,48.85659408569336,45.0,no,no,si,si,si,2023-07-18,heat wave
2023-07-18T16:00:00.000000000,23471,Lethal Heat Stress Index,23.981258392333984,25.636634826660156,28.837665653228758,29.773191223144533,30.483884811401367,27.0,no,no,si,si,si,2023-07-18,heat wave
2023-07-18T16:00:00.000000000,23471,UTCI,34.03019714355469,35.73688507080078,44.69691867828369,45.28666603088379,46.08292007446289,46.0,no,no,no,no,si,2023-07-18,heat wave
2023-07-18T16:00:00.000000000,23471,WBGT,23.88819694519043,25.76860809326172,29.7968786239624,30.33560214996338,31.133190155029297,30.0,no,no,no,si,si,2023-07-18,heat wave
2023-07-19T13:00:00.000000000,23474,Heat Index,34.90616989135742,35.990211486816406,43.45293636322021,44.22218860626221,48.145225524902344,40.6,no,no,si,si,si,2023-07-19,heat wave
2023-07-19T13:00:00.000000000,23474,Humidex,36.239688873291016,39.77867126464844,46.52026138305664,47.301386489868165,48.528076171875,45.0,no,no,si,si,si,2023-07-19,heat wave
2023-07-19T13:00:00.000000000,23474,Lethal Heat Stress Index,24.076345443725586,26.070537567138672,28.534989643096925,29.075053520202637,29.94596290588379,27.0,no,no,si,si,si,2023-07-19,heat wave
2023-07-19T13:00:00.000000000,23474,UTCI,35.20749282836914,37.635597229003906,45.118926239013675,45.81363842010498,47.24183654785156,46.0,no,no,no,no,si,2023-07-19,heat wave
2023-07-19T13:00:00.000000000,23474,WBGT,24.23050308227539,26.402355194091797,29.841980266571046,30.2667173576355,30.919513702392578,30.0,no,no,no,si,si,2023-07-19,heat wave
2023-07-19T14:00:00.000000000,23475,Heat Index,34.55221939086914,35.39277648925781,43.20767478942871,44.02673324584961,44.984825134277344,40.6,no,no,si,si,si,2023-07-19,heat wave
2023-07-19T14:00:00.000000000,23475,Humidex,35.6909294128418,39.20032501220703,46.24339637756348,47.061246719360355,48.00391387939453,45.0,no,no,si,si,si,2023-07-19,heat wave
2023-07-19T14:00:00.000000000,23475,Lethal Heat Stress Index,23.71164321899414,25.642181396484375,28.233986473083494,28.73569526672363,29.360319137573242,27.0,no,no,si,si,si,2023-07-19,heat wave
2023-07-19T14:00:00.000000000,23475,UTCI,34.9025764465332,37.2450065612793,45.357662963867185,46.129793128967286,47.21546936035156,46.0,no,no,no,si,si,2023-07-19,heat wave
2023-07-19T14:00:00.000000000,23475,WBGT,23.903841018676758,26.07693099975586,29.66116609573364,30.078763961791992,30.556419372558594,30.0,no,no,no,si,si,2023-07-19,heat wave
2023-07-19T15:00:00.000000000,23476,Heat Index,32.79447555541992,33.09992980957031,41.71185932159424,42.94773403167725,44.792903900146484,40.6,no,no,si,si,si,2023-07-19,heat wave
2023-07-19T15:00:00.000000000,23476,Humidex,33.72623062133789,36.75184631347656,44.63629074096679,45.98607433319092,47.80809783935547,45.0,no,no,no,si,si,2023-07-19,heat wave
2023-07-19T15:00:00.000000000,23476,Lethal Heat Stress Index,22.998506546020508,24.80521583557129,27.586652088165284,28.143368377685547,28.944364547729492,27.0,no,no,si,si,si,2023-07-19,heat wave
2023-07-19T15:00:00.000000000,23476,UTCI,32.843379974365234,35.06816864013672,44.436673927307126,45.166323051452636,46.52305603027344,46.0,no,no,no,no,si,2023-07-19,heat wave
2023-07-19T15:00:00.000000000,23476,WBGT,22.86374855041504,24.771621704101562,28.766339588165284,29.52483238220215,30.446531295776367,30.0,no,no,no,no,si,2023-07-19,heat wave
2023-08-22T13:00:00.000000000,23678,Heat Index,34.72643280029297,36.70375061035156,41.719201469421385,42.57030704498291,44.05887222290039,40.6,no,no,si,si,si,2023-08-22,heat wave
2023-08-22T13:00:00.000000000,23678,Humidex,37.014408111572266,40.18392562866211,44.829149818420404,45.6022925567627,47.07963562011719,45.0,no,no,no,si,si,2023-08-22,heat wave
2023-08-22T13:00:00.000000000,23678,Lethal Heat Stress Index,24.573078155517578,26.180265426635742,27.707090187072755,28.09581937789917,28.62481689453125,27.0,no,no,si,si,si,2023-08-22,heat wave
2023-08-22T13:00:00.000000000,23678,UTCI,35.947540283203125,38.934444427490234,43.67833957672119,44.66439025878906,46.133480072021484,46.0,no,no,no,no,si,2023-08-22,heat wave
2023-08-22T13:00:00.000000000,23678,WBGT,24.75110626220703,26.597599029541016,28.96167163848877,29.347232933044435,30.084077835083008,30.0,no,no,no,no,si,2023-08-22,heat wave
2023-08-22T14:00:00.000000000,23679,Heat Index,34.9737548828125,37.04117965698242,42.12363834381103,42.94335983276367,44.3026123046875,40.6,no,no,si,si,si,2023-08-22,heat wave
2023-08-22T14:00:00.000000000,23679,Humidex,37.2141227722168,40.45154571533203,45.17872295379639,45.96458026885986,47.30805587768555,45.0,no,no,si,si,si,2023-08-22,heat wave
2023-08-22T14:00:00.000000000,23679,Lethal Heat Stress Index,24.608400344848633,26.264307022094727,27.705570697784424,28.03193853378296,28.913375854492188,27.0,no,no,si,si,si,2023-08-22,heat wave
2023-08-22T14:00:00.000000000,23679,UTCI,36.18272018432617,39.26158142089844,44.17511615753174,45.08943798065186,46.510128021240234,46.0,no,no,no,no,si,2023-08-22,heat wave
2023-08-22T14:00:00.000000000,23679,WBGT,24.84633445739746,26.725360870361328,29.115659713745117,29.515709590911865,30.17792320251465,30.0,no,no,no,no,si,2023-08-22,heat wave
2023-08-22T15:00:00.000000000,23680,Heat Index,34.828575134277344,36.92327117919922,41.95926342010498,42.72251056671143,44.135047912597656,40.6,no,no,si,si,si,2023-08-22,heat wave
2023-08-22T15:00:00.000000000,23680,Humidex,36.89759063720703,40.414581298828125,44.99515781402588,45.692988052368165,47.128658294677734,45.0,no,no,no,si,si,2023-08-22,heat wave
2023-08-22T15:00:00.000000000,23680,Lethal Heat Stress Index,24.440574645996094,26.195049285888672,27.61624917984009,27.898501510620118,28.666345596313477,27.0,no,no,si,si,si,2023-08-22,heat wave
2023-08-22T15:00:00.000000000,23680,UTCI,35.887184143066406,39.12994384765625,44.1260950088501,44.98931552886963,46.241920471191406,46.0,no,no,no,no,si,2023-08-22,heat wave
2023-08-22T15:00:00.000000000,23680,WBGT,24.662094116210938,26.718704223632812,29.01578483581543,29.364754333496094,30.069664001464844,30.0,no,no,no,no,si,2023-08-22,heat wave
