start_date,end_date,duration,heatwave_cumulative_intensity,year
1992-02-24,1992-02-24,1,1.300940349609352,1992
1992-02-26,1992-02-26,1,0.2793330371093514,1992
1992-02-28,1992-03-07,9,9.63473018749978,1992
1992-03-13,1992-03-16,4,12.728814660156154,1992
1992-03-20,1992-03-21,2,4.627697789062452,1992
1992-03-23,1992-03-23,1,2.095373582031229,1992
1992-04-20,1992-04-20,1,1.801672236328102,1992
1992-04-23,1992-04-23,1,2.298010082031226,1992
1992-04-25,1992-04-28,4,12.516473498046778,1992
1992-05-04,1992-05-04,1,1.0023868183593514,1992
1992-05-06,1992-05-11,6,10.117407177734233,1992
1992-05-13,1992-05-18,6,20.46820975878873,1992
1992-05-25,1992-05-26,2,2.0171934453124507,1992
1992-05-28,1992-05-28,1,1.2055116835937234,1992
1992-06-01,1992-06-02,2,2.22044065429683,1992
1992-07-24,1992-07-24,1,0.32819192968747757,1992
1992-07-26,1992-07-28,3,4.470995863281182,1992
1992-07-31,1992-08-04,5,6.499756085937385,1992
1992-08-06,1992-08-09,4,10.15859167578116,1992
1992-08-17,1992-08-29,13,31.233176343749754,1992
1992-09-12,1992-09-23,12,10.503522730468568,1992
1992-10-17,1992-10-17,1,1.1385255957031006,1992
1992-10-29,1992-10-29,1,0.46796226953122755,1992
1992-11-02,1992-11-02,1,0.07669650976559694,1992
1992-11-05,1992-11-05,1,0.5530153164062845,1992
1992-11-07,1992-11-07,1,0.9427251035156026,1992
1992-11-16,1992-11-16,1,2.883245583984351,1992
1992-11-22,1992-11-29,8,22.043658085937313,1992
1992-12-02,1992-12-06,5,18.294860970703006,1992
1992-12-08,1992-12-10,3,4.655291464843678,1992
1992-12-12,1992-12-12,1,0.9088496269531028,1992
1992-12-16,1992-12-18,3,1.868670330078059,1992
1992-12-20,1992-12-23,4,3.4356019316405337,1992
1993-01-06,1993-01-25,20,65.66629126562465,1993
1993-01-27,1993-01-28,2,6.259533851562569,1993
1993-02-01,1993-02-07,7,18.658764281249894,1993
1993-02-14,1993-02-14,1,0.2651125371093528,1993
1993-02-19,1993-02-19,1,0.3646608632812267,1993
1993-02-21,1993-02-21,1,0.2057856640624749,1993
1993-03-17,1993-03-23,7,18.885968433593586,1993
1993-04-19,1993-04-19,1,0.494086035156279,1993
1993-04-21,1993-04-21,1,0.35669526367185256,1993
1993-04-24,1993-04-24,1,0.8717411816405978,1993
1993-04-26,1993-04-27,2,2.844829820312455,1993
1993-05-04,1993-05-04,1,0.5953128183593535,1993
1993-05-08,1993-05-10,3,2.5355706796874316,1993
1993-05-18,1993-05-20,3,1.0964232324218024,1993
1993-05-24,1993-06-02,10,16.767485003906067,1993
1993-06-05,1993-06-11,7,22.640085775390506,1993
1993-06-20,1993-06-20,1,0.9739436894531011,1993
1993-07-04,1993-07-05,2,4.18342043945308,1993
1993-07-17,1993-07-19,3,1.3899730234374346,1993
1993-07-29,1993-07-31,3,2.4348017753905538,1993
1993-08-03,1993-08-06,4,8.486048335937404,1993
1993-08-14,1993-08-18,5,6.72906551953114,1993
1993-08-20,1993-08-24,5,11.448058658203067,1993
1993-09-22,1993-09-23,2,3.016643562500004,1993
1993-10-12,1993-10-14,3,4.32561044140618,1993
1993-11-05,1993-11-05,1,0.5015933164062858,1993
1993-11-07,1993-11-07,1,0.5000371035156022,1993
1993-12-03,1993-12-06,4,4.832483345703029,1993
1993-12-08,1993-12-22,15,42.079224220702784,1993
1993-12-24,1993-12-25,2,8.10816691992183,1993
1993-12-31,1993-12-31,1,0.5260989218749774,1993
1994-01-01,1994-01-01,1,2.918920501953103,1994
1994-01-03,1994-01-03,1,1.588903949218727,1994
1994-01-05,1994-01-16,12,46.32987367578109,1994
1994-01-18,1994-01-18,1,0.5409298085937273,1994
1994-01-20,1994-01-20,1,1.133917414062477,1994
1994-01-24,1994-01-28,5,15.382110958984375,1994
1994-01-30,1994-01-31,2,3.4844179394530777,1994
1994-02-03,1994-02-09,7,13.092113789062397,1994
1994-02-28,1994-03-02,3,2.671618351562426,1994
1994-03-04,1994-03-04,1,1.5103828906249763,1994
1994-03-08,1994-03-16,9,21.696160892577975,1994
1994-03-20,1994-03-20,1,2.4462642089843527,1994
1994-03-22,1994-03-26,5,13.184662929687377,1994
1994-03-30,1994-04-01,3,5.872364636718679,1994
1994-04-28,1994-05-01,4,6.11449551367183,1994
1994-05-17,1994-05-17,1,1.6232662324218516,1994
1994-05-25,1994-05-25,1,0.5356509824218527,1994
1994-06-01,1994-06-04,4,5.964258099609282,1994
1994-06-08,1994-06-08,1,0.38046859765627516,1994
1994-06-23,1994-06-24,2,1.5457887441405802,1994
1994-06-26,1994-06-26,1,1.6976376757812304,1994
1994-06-30,1994-07-01,2,2.080854775390577,1994
1994-07-03,1994-07-05,3,6.0805854023436865,1994
1994-07-17,1994-07-18,2,3.1964547714843263,1994
1994-07-24,1994-07-26,3,1.8323251113280605,1994
1994-07-29,1994-08-06,9,14.968252537109166,1994
1994-08-08,1994-08-11,4,4.1086958984374675,1994
1994-08-20,1994-08-24,5,6.426177658203059,1994
1994-08-28,1994-08-29,2,1.1358762597655812,1994
1994-09-07,1994-09-08,2,0.8819400390624565,1994
1994-09-12,1994-09-14,3,5.250568134765558,1994
1994-09-24,1994-09-25,2,1.1011475957030754,1994
1994-09-30,1994-10-03,4,3.594994697265534,1994
1994-10-26,1994-10-26,1,0.25836760742185305,1994
1994-11-01,1994-11-01,1,1.5123348554687226,1994
1994-11-03,1994-11-05,3,4.810015419921861,1994
1994-11-07,1994-11-07,1,0.9281371035156027,1994
1994-11-09,1994-11-10,2,0.6766776972655784,1994
1994-11-12,1994-11-12,1,0.6578733984374772,1994
1994-11-15,1994-12-01,17,36.76240330078092,1994
1994-12-04,1994-12-15,12,42.25340079882785,1994
1994-12-17,1994-12-17,1,0.7261112890624766,1994
1994-12-20,1994-12-21,2,3.040631726562454,1994
1994-12-23,1994-12-24,2,3.539411273437455,1994
1994-12-27,1994-12-31,5,12.121368517578011,1994
1995-01-01,1995-01-01,1,2.1323605019531016,1995
1995-01-10,1995-01-11,2,10.08231830273433,1995
1995-01-23,1995-01-26,4,7.8152095214842845,1995
1995-01-29,1995-01-31,3,2.94905437499993,1995
1995-02-05,1995-02-15,11,23.53076937695293,1995
1995-02-17,1995-02-18,2,2.9527706835937018,1995
1995-02-21,1995-02-21,1,0.0682736640624757,1995
1995-02-23,1995-02-23,1,1.084387492187476,1995
1995-02-25,1995-02-25,1,0.760778511718728,1995
1995-03-19,1995-03-19,1,1.9725101464843533,1995
1995-03-26,1995-03-26,1,0.3414982949218519,1995
1995-04-01,1995-04-08,8,21.10011482031231,1995
1995-04-12,1995-04-12,1,0.13117064648435317,1995
1995-04-18,1995-04-18,1,0.8765016953124771,1995
1995-04-21,1995-04-21,1,0.047735263671853545,1995
1995-04-24,1995-04-24,1,0.9335391816405973,1995
1995-05-01,1995-05-01,1,0.0888125664062791,1995
1995-05-05,1995-05-09,5,8.979400048828008,1995
1995-05-28,1995-05-30,3,2.7422064199218035,1995
1995-06-21,1995-06-21,1,0.8169310917968531,1995
1995-07-01,1995-07-02,2,1.204541304687453,1995
1995-07-10,1995-07-10,1,0.32535454101559935,1995
1995-07-13,1995-07-14,2,1.806194654296874,1995
1995-07-19,1995-07-23,5,8.06378405859364,1995
1995-07-26,1995-07-28,3,4.248766863281183,1995
1995-10-06,1995-10-21,16,19.704017234374728,1995
1995-10-28,1995-11-02,6,5.732184570312359,1995
1995-11-07,1995-11-07,1,2.4808711035156037,1995
1995-11-13,1995-11-17,5,15.262788060546809,1995
1995-11-26,1995-11-28,3,3.95164819531243,1995
1995-12-08,1995-12-08,1,0.05426648632810149,1995
1995-12-10,1995-12-10,1,0.35822128124997477,1995
1995-12-12,1995-12-12,1,2.142889626953103,1995
1995-12-16,1995-12-26,11,35.71106456249975,1995
1995-12-31,1995-12-31,1,1.9981139218749764,1995
1996-01-01,1996-01-03,3,6.315569328124932,1996
1996-01-08,1996-01-15,8,31.793719878906124,1996
1996-01-24,1996-01-24,1,1.0206666542968517,1996
1996-01-26,1996-01-29,4,3.670983632812522,1996
1996-02-17,1996-02-17,1,1.9234074023437273,1996
1996-02-19,1996-02-19,1,0.4830993632812266,1996
1996-03-25,1996-03-25,1,0.16879865624997592,1996
1996-04-07,1996-04-07,1,0.21896934960935255,1996
1996-04-18,1996-04-23,6,12.316685566406221,1996
1996-05-08,1996-05-08,1,0.24017898242185254,1996
1996-05-19,1996-05-19,1,0.5906428398437242,1996
1996-06-01,1996-06-01,1,1.481482091796849,1996
1996-06-04,1996-06-13,10,35.48151007812482,1996
1996-06-18,1996-06-18,1,0.5465144550781034,1996
1996-07-24,1996-07-24,1,0.8362779296874763,1996
1996-11-05,1996-11-05,1,2.217444316406283,1996
1996-11-11,1996-11-18,8,26.40687807617175,1996
1996-12-02,1996-12-02,1,0.19534912499997503,1996
1996-12-09,1996-12-16,8,14.68757971289044,1996
1996-12-18,1996-12-25,8,19.074054802734192,1996
1997-01-04,1997-01-07,4,3.6004573085937164,1997
1997-01-10,1997-01-18,9,15.492820980468544,1997
1997-01-20,1997-01-25,6,7.423254818359236,1997
1997-02-06,1997-02-06,1,0.12921783789060193,1997
1997-02-09,1997-02-13,5,9.331635691406136,1997
1997-02-20,1997-02-20,1,2.866674335937475,1997
1997-02-22,1997-02-27,6,13.112188435546736,1997
1997-03-02,1997-03-07,6,11.522648703124858,1997
1997-03-13,1997-03-19,7,17.670482775390465,1997
1997-03-27,1997-03-28,2,3.3470579296874554,1997
1997-04-02,1997-04-04,3,5.360796968749927,1997
1997-04-06,1997-04-06,1,2.3075016230468535,1997
1997-04-11,1997-04-11,1,3.286688357421852,1997
1997-04-15,1997-04-15,1,1.1383419707031024,1997
1997-05-03,1997-05-04,2,2.656262708984329,1997
1997-05-14,1997-05-20,7,17.61540121386684,1997
